,ID,Segment type,Segment Description,Answer,Count,Percentage,It became a relationship
1220,292889.7537,gender,"Meridian, Idaho",No,1068.588264,0.348446253,0
1221,292891.3574,mobile,"Meridian, Idaho",No,973.8315605,0.363185739,1
1222,292898.1978,mobile,"Meridian, Idaho",No,848.8361914,0.449464302,1
1223,292899.7401,gender,"Meridian, Idaho",No,547.5121196,0.284574505,0
1224,293433.2737,university,Union College,Yes,0,0,1
1225,293313,university,"University of California, Santa Cruz",Yes,2,0.667,1
1226,292887.4655,web,"Meridian, Idaho",No,0,0,0
1227,292890.6966,web,"Meridian, Idaho",No,0,0,0
1228,292883.5071,mobile,"Meridian, Idaho",No,980.647725,0.254635587,1
1229,292890.6142,web,"Meridian, Idaho",No,0,0,0
1230,292888.2641,web,"Meridian, Idaho",No,0,0,0
1231,292895.436,gender,"Meridian, Idaho",No,534.1168387,0.241013476,0
1232,292889.9653,web,"Meridian, Idaho",No,0,0,0
1233,292890.64,web,"Meridian, Idaho",No,0,0,0
1234,292898.9892,gender,"Meridian, Idaho",No,684.8957724,0.372382225,0
1235,292899.0107,gender,"Meridian, Idaho",No,325.5113206,0.198313217,0
1236,292897.7292,gender,"Meridian, Idaho",No,1001.427545,0.509350745,0
1237,292888.7917,web,"Meridian, Idaho",No,0,0,0
1238,293125,university,University of North Carolina,I don't use Tinder,3,0.25,1
1239,292889.4831,web,"Meridian, Idaho",No,0,0,0
1240,292895.036,gender,"Meridian, Idaho",No,480.9585423,0.23376753,0
1241,292887.2912,web,"Meridian, Idaho",No,0,0,0
1242,292881.1553,mobile,"Meridian, Idaho",No,888.0081653,0.230606214,0
1243,292888.8623,web,"Meridian, Idaho",No,0,0,0
1244,292888.7634,web,"Meridian, Idaho",No,0,0,0
1245,292893.0357,gender,"Meridian, Idaho",No,472.910989,0.213410838,0
1246,292888.8073,web,"Meridian, Idaho",No,0,0,0
1247,293670.8481,university,"Westport, CT",Yes,2.179324739,0.311098607,1
1248,292895.0988,gender,"Meridian, Idaho",No,525.5204769,0.237136686,0
1249,292892.4665,gender,"Meridian, Idaho",No,1122.061616,0.441292008,0
1250,293205,university,Butler University,Yes,7,0.103,0
1251,293319,university,Rice University,Yes,1,0.167,0
1252,292887.2754,web,"Meridian, Idaho",No,0,0,0
1253,292883.3437,mobile,"Meridian, Idaho",No,1817.941126,0.471817493,0
1254,292881.4072,mobile,"Meridian, Idaho",No,1035.629192,0.268896992,0
1255,292900.4795,gender,"Meridian, Idaho",No,540.3650809,0.291475094,0
1256,292895.8909,gender,"Meridian, Idaho",No,1116.320717,0.521912398,0
1257,293257.5388,university,Williams College,I don't use Tinder,2.985032279,0.250538838,1
1258,293187,university,University of Washington,Yes,0,0,0
1259,292898.2334,gender,"Meridian, Idaho",No,562.0771533,0.270511714,0
1260,292897.5148,gender,"Meridian, Idaho",No,491.8651598,0.259051052,0
1261,292882.7681,mobile,"Meridian, Idaho",No,926.5164419,0.240594708,1
1262,292888.4782,web,"Meridian, Idaho",No,0,0,0
1263,292887.3019,web,"Meridian, Idaho",No,0,0,0
1264,292901.8495,gender,"Meridian, Idaho",No,510.9378833,0.303265093,0
1265,292884.5135,mobile,"Meridian, Idaho",No,1054.363141,0.27375631,1
1266,292890.6433,mobile,"Meridian, Idaho",No,986.8794437,0.354179385,1
1267,292981,university,Santa Clara University,I don't use Tinder,1,0.2,0
1268,293301,university,Quinnipiac University,Yes,0,0,1
1269,292889.2448,mobile,"Meridian, Idaho",No,1012.434342,0.336540012,1
1270,292889.0661,web,"Meridian, Idaho",No,0,0,0
1271,292898.1946,mobile,"Meridian, Idaho",No,848.8950214,0.449423695,1
1272,292891,web,Web-based respondents,I don't use Tinder,0,0,0
1273,292885.5749,mobile,"Meridian, Idaho",No,796.3387882,0.27049114,1
1274,292890.7376,web,"Meridian, Idaho",No,0,0,0
1275,292889.7304,web,"Meridian, Idaho",No,0,0,0
1276,293585,university,Providence College,No,1,1,1
1277,292899,gender,Female respondents,Yes,325,0.198,0
1278,292898.2087,gender,"Meridian, Idaho",No,494.918491,0.266129229,0
1279,292890.769,web,"Meridian, Idaho",No,0,0,0
1280,293533,university,Gonzaga University,I don't use Tinder,0,0,0
1281,293081,university,Vanderbilt University,No,63,0.643,1
1282,292889.179,web,"Meridian, Idaho",No,0,0,0
1283,292896.3687,gender,"Meridian, Idaho",No,884.7113538,0.417890744,1
1284,292889.7822,web,"Meridian, Idaho",No,0,0,0
1285,292883.8073,mobile,"Meridian, Idaho",No,1002.631104,0.260337761,1
1286,292895.1055,gender,"Meridian, Idaho",No,420.4145152,0.207736175,0
1287,293539,university,Washington State University,I don't use Tinder,6,0.231,0
1288,292889.6764,gender,"Meridian, Idaho",No,1011.455151,0.318027168,1
1289,292893.3738,gender,"Meridian, Idaho",No,481.5328646,0.217299135,0
1290,292883.1417,mobile,"Meridian, Idaho",No,1906.705465,0.494841691,0
1291,292893.1083,gender,"Meridian, Idaho",No,474.7610364,0.214245173,0
1292,292902.5938,gender,"Meridian, Idaho",No,519.9268721,0.311208537,0
1293,292889.5654,web,"Meridian, Idaho",No,0,0,0
1294,292898.3386,gender,"Meridian, Idaho",No,963.3389648,0.505186393,0
1295,292889.9062,web,"Meridian, Idaho",No,0,0,0
1296,292901.4321,gender,"Meridian, Idaho",No,531.1564058,0.300366229,0
1297,293315,university,"University of California, Santa Cruz",No,1,0.333,0
1298,292913,university,Cornell University,No,95,0.492,1
1299,293277,university,Columbia University,Yes,2,0.333,1
1300,293334.7915,university,University of Pittsburgh,I don't use Tinder,1.120656991,0.200677205,1
1301,292883.3879,mobile,"Meridian, Idaho",No,971.9133813,0.252370024,1
1302,292895.863,gender,"Meridian, Idaho",No,1118.063988,0.522102996,0
1303,292884.7172,mobile,"Meridian, Idaho",No,1069.282385,0.277626148,1
1304,292900.6746,gender,"Meridian, Idaho",No,803.1628023,0.482144224,1
1305,293609,university,University of Delaware,No,2,0.5,1
1306,292900.7553,gender,"Meridian, Idaho",No,506.1234547,0.292104372,0
1307,292888.9617,web,"Meridian, Idaho",No,0,0,0
1308,292895.5848,gender,"Meridian, Idaho",No,1135.449242,0.524003784,0
1309,293107.341,university,University of Southern California,No,20.56176213,0.454223011,1
1310,292901.6555,gender,"Meridian, Idaho",No,451.798419,0.27567233,0
1311,292901.3157,gender,"Meridian, Idaho",No,435.574176,0.265733919,0
1312,293431,university,University of St Andrews,I don't use Tinder,1,0.333,0
1313,292891.2994,mobile,"Meridian, Idaho",No,795.5114216,0.349936853,1
1314,292917,university,Duke University,Yes,0,0,0
1315,292923,university,George Washington University,Yes,1,0.25,0
1316,292898.6666,gender,"Meridian, Idaho",No,557.8891269,0.274555326,0
1317,292889.0096,web,"Meridian, Idaho",No,0,0,0
1318,292902.2266,gender,"Meridian, Idaho",No,523.4760531,0.307781742,0
1319,292889.7461,web,"Meridian, Idaho",No,0,0,0
1320,292897.2015,mobile,"Meridian, Idaho",No,867.0421206,0.436897585,1
1321,292897.6843,gender,"Meridian, Idaho",No,1004.23314,0.50965749,0
1322,293653,university,University of Dayton,I don't use Tinder,0,0,0
1323,293369,university,Vassar College,No,1,0.5,1
1324,293701,university,"Westport, CT",I don't use Tinder,1,1,0
1325,292888.085,web,"Meridian, Idaho",No,0,0,0
1326,292883.9847,mobile,"Meridian, Idaho",No,796.5686145,0.248422666,1
1327,292898.3625,gender,"Meridian, Idaho",No,560.8291297,0.271716702,0
1328,292889.5699,web,"Meridian, Idaho",No,0,0,0
1329,293343,university,Louisiana State University,Yes,2,0.25,0
1330,292896.2994,gender,"Meridian, Idaho",No,486.5171686,0.246653436,0
1331,292894.1282,gender,"Meridian, Idaho",No,1154.815778,0.498163043,0
1332,292959.742,university,"University of California, Berkeley",No,2.379033772,0.576789962,1
1333,293445,university,Union College,Yes,1,0.111,1
1334,293371,university,Vassar College,I don't use Tinder,0,0,0
1335,293681.4446,university,Whatsgoodly University,I don't use Tinder,0.907403835,0.100721826,1
1336,292899.3484,gender,"Meridian, Idaho",No,551.2984118,0.280918775,0
1337,292894.3341,gender,"Meridian, Idaho",No,1158.873242,0.505208016,0
1338,292889.3942,web,"Meridian, Idaho",No,0,0,0
1339,292884.2555,mobile,"Meridian, Idaho",No,1035.466882,0.268854891,1
1340,292890.2555,web,"Meridian, Idaho",No,0,0,0
1341,292898.4396,mobile,"Meridian, Idaho",No,844.4178623,0.452514072,1
1342,293593.2541,university,"University of Wisconsin, Eau Claire",Yes,0,0,1
1343,292890.9518,web,"Meridian, Idaho",No,0,0,0
1344,292883.7039,mobile,"Meridian, Idaho",No,1659.648045,0.430758537,0
1345,292890.8829,web,"Meridian, Idaho",No,0,0,0
1346,292890.1775,web,"Meridian, Idaho",No,0,0,0
1347,292884.3963,mobile,"Meridian, Idaho",No,1045.776075,0.271528948,1
1348,293707,university,Centre College,I don't use Tinder,1,0.25,0
1349,292892.1196,gender,"Meridian, Idaho",No,1115.222961,0.429418055,0
1350,292900.8792,mobile,"Meridian, Idaho",No,794.1268645,0.482885338,1
1351,292881.2415,mobile,"Meridian, Idaho",No,938.5368577,0.243712632,0
1352,292888.3812,gender,"Meridian, Idaho",No,1035.984244,0.298700282,1
1353,293039,university,"University of California, Santa Barbara",No,34,0.453,0
1354,293517,university,Illinois State,Yes,0,0,1
1355,292898.4464,gender,"Meridian, Idaho",No,338.562245,0.199383903,0
1356,292889.1123,web,"Meridian, Idaho",No,0,0,0
1357,293221.3946,university,University of Mississippi,Yes,6.056302862,0.439368216,1
1358,292887.789,web,"Meridian, Idaho",No,0,0,0
1359,293149,university,Texas A&M University,I don't use Tinder,12,0.222,0
1360,292890.4387,web,"Meridian, Idaho",No,0,0,0
1361,292893.729,gender,"Meridian, Idaho",No,454.1384157,0.211177389,0
1362,292893.2375,gender,"Meridian, Idaho",No,1137.25915,0.46767948,0
1363,292888.0859,web,"Meridian, Idaho",No,0,0,0
1364,292881.9623,mobile,"Meridian, Idaho",No,1360.925206,0.353274115,0
1365,293751,university,Roger Williams University,Yes,0,0,0
1366,292900.3112,gender,"Meridian, Idaho",No,840.0472721,0.491706502,0
1367,292887.0082,web,"Meridian, Idaho",No,0,0,0
1368,293147,university,Texas A&M University,No,29,0.537,0
1369,292884.3635,mobile,"Meridian, Idaho",No,1369.750588,0.355563293,0
1370,292889.0088,gender,"Meridian, Idaho",No,1053.904464,0.322950779,0
1371,292895.9253,gender,"Meridian, Idaho",No,400.3303938,0.205686775,0
1372,293503,university,College of William and Mary,I don't use Tinder,6,0.375,0
1373,292891.883,gender,"Meridian, Idaho",No,1110.560187,0.421322082,0
1374,293406.0963,university,Vassar College,No,1.030452965,0.984773518,1
1375,292882.9759,mobile,"Meridian, Idaho",No,1954.893547,0.507340988,0
1376,292899.065,mobile,"Meridian, Idaho",No,832.9895323,0.460402523,1
1377,292887.1534,web,"Meridian, Idaho",No,0,0,0
1378,293288.9554,university,"University of California, Santa Cruz",Yes,1.003719549,0.167119305,1
1379,293595.965,university,Washington State University,No,1,1,1
1380,292888.4183,web,"Meridian, Idaho",No,0,0,0
1381,293513,university,University of Tennessee,No,1,0.25,0
1382,292894.5968,mobile,"Meridian, Idaho",No,795.0348522,0.395698191,1
1383,293173,university,Carnegie Mellon University,I don't use Tinder,0,0,1
1384,293025,university,"University of California, Davis",Yes,3,0.176,1
1385,292891.2513,mobile,"Meridian, Idaho",No,795.5183719,0.349269471,1
1386,292890.4666,web,"Meridian, Idaho",No,0,0,0
1387,293299,university,University of Richmond,I don't use Tinder,7,0.389,0
1388,292890.9565,gender,"Meridian, Idaho",No,1092.297217,0.389612097,0
1389,292896.903,gender,"Meridian, Idaho",No,571.5266719,0.257884578,0
1390,292895.6149,mobile,"Meridian, Idaho",No,896.0343161,0.416885604,1
1391,292890.0021,web,"Meridian, Idaho",No,0,0,0
1392,293001.3078,university,University of Southern California,No,10.89757148,0.444615653,1
1393,292883.4328,mobile,"Meridian, Idaho",No,975.203497,0.253223433,1
1394,293303.7452,university,University of Georgia,I don't use Tinder,0,0,1
1395,292890.0565,web,"Meridian, Idaho",No,0,0,0
1396,292890.044,web,"Meridian, Idaho",No,0,0,0
1397,293303,university,Quinnipiac University,No,2,1,0
1398,293749,university,University of Tampa,I don't use Tinder,0,0,1
1399,292891.6783,gender,"Meridian, Idaho",No,1106.524695,0.414315259,0
1400,292881.5819,mobile,"Meridian, Idaho",No,1138.010441,0.29545322,0
1401,292899.4826,gender,"Meridian, Idaho",No,712.4035946,0.400506814,0
1402,293539.9337,university,University of Notre Dame,I don't use Tinder,1,0.810279292,1
1403,293725,university,University of Kentucky,I don't use Tinder,0,0,1
1404,292890.7055,gender,"Meridian, Idaho",No,1087.349248,0.38102094,0
1405,293615,university,Massachusetts Institute of Technology,No,1,0.5,0
1406,292893.0998,gender,"Meridian, Idaho",No,474.5443619,0.214147457,0
1407,292887.7623,web,"Meridian, Idaho",No,0,0,0
1408,292895.2815,mobile,"Meridian, Idaho",No,794.9358888,0.405200893,1
1409,293097,university,"University of California, San Diego",Yes,1,1,1
1410,292893.3911,mobile,"Meridian, Idaho",No,936.6697886,0.388836804,1
1411,292888.393,web,"Meridian, Idaho",No,0,0,0
1412,292890.3207,web,"Meridian, Idaho",No,0,0,0
1413,292888.6008,web,"Meridian, Idaho",No,0,0,0
1414,292894.5625,gender,"Meridian, Idaho",No,1163.375978,0.513026114,0
1415,292883.6793,mobile,"Meridian, Idaho",No,1670.464312,0.433564122,0
1416,293657.4703,university,Whatsgoodly University,I don't use Tinder,0.790842971,0.790842971,1
1417,292896.6391,gender,"Meridian, Idaho",No,564.7962361,0.254849283,0
1418,292888.0977,web,"Meridian, Idaho",No,0,0,0
1419,292885.6642,mobile,"Meridian, Idaho",No,1077.862221,0.291378151,1
1420,292887.8446,web,"Meridian, Idaho",No,0,0,0
1421,292882.3153,mobile,"Meridian, Idaho",No,1567.774735,0.406927918,0
1422,293063,university,University of Oregon,No,4,0.8,0
1423,292883.6264,mobile,"Meridian, Idaho",No,989.3862235,0.256902229,1
1424,292887.2956,web,"Meridian, Idaho",No,0,0,0
1425,292888.0211,web,"Meridian, Idaho",No,0,0,0
1426,292888.8826,web,"Meridian, Idaho",No,0,0,0
1427,292882.5771,mobile,"Meridian, Idaho",No,1721.174979,0.446717742,0
1428,293559,university,Castleton State College,Yes,0,0,0
1429,292896.8538,gender,"Meridian, Idaho",No,570.2707795,0.257318195,0
1430,292887.9937,web,"Meridian, Idaho",No,0,0,0
1431,292898.19,mobile,"Meridian, Idaho",No,848.9795275,0.449365364,1
1432,292887.8967,web,"Meridian, Idaho",No,0,0,0
1433,292894.9918,gender,"Meridian, Idaho",No,1171.839035,0.527720517,0
1434,292888.4596,web,"Meridian, Idaho",No,0,0,0
1435,293308.7614,university,University of Missouri,No,7.05964124,0.610226657,1
1436,292901.7122,gender,"Meridian, Idaho",No,454.5093474,0.277332951,0
1437,292887.7248,web,"Meridian, Idaho",No,0,0,0
1438,292896.6115,gender,"Meridian, Idaho",No,487.8906668,0.249837455,0
1439,292898.0376,gender,"Meridian, Idaho",No,348.5778498,0.200405903,0
1440,292896.5632,gender,"Meridian, Idaho",No,487.6781642,0.249344835,0
1441,292896.7605,gender,"Meridian, Idaho",No,877.2917505,0.423736775,1
1442,293499,university,College of William and Mary,Yes,3,0.188,0
1443,292898.2915,gender,"Meridian, Idaho",No,646.0034888,0.332617917,0
1444,292892.1797,mobile,"Meridian, Idaho",No,795.3841999,0.362152991,1
1445,292897.5926,gender,"Meridian, Idaho",No,607.036625,0.292777357,0
1446,292895.0938,mobile,"Meridian, Idaho",No,905.5554602,0.410313596,1
1447,292902.0721,gender,"Meridian, Idaho",No,524.9692545,0.30634003,0
1448,292889.6605,web,"Meridian, Idaho",No,0,0,0
1449,292892.9281,gender,"Meridian, Idaho",No,1131.160311,0.457090068,0
1450,292888.8382,gender,"Meridian, Idaho",No,1050.540745,0.317110356,0
1451,292881.8958,mobile,"Meridian, Idaho",No,1321.96426,0.343168204,0
1452,293119,university,Texas Tech University,I don't use Tinder,5,0.385,0
1453,292887.9754,web,"Meridian, Idaho",No,0,0,0
1454,292889.0682,mobile,"Meridian, Idaho",No,1015.661752,0.334312279,1
1455,292890.5543,web,"Meridian, Idaho",No,0,0,0
1456,292889.4547,web,"Meridian, Idaho",No,0,0,0
1457,292898.5233,gender,"Meridian, Idaho",No,658.9222357,0.345826322,0
1458,292894.7229,mobile,"Meridian, Idaho",No,912.3327189,0.405635565,1
1459,292886.5539,mobile,"Meridian, Idaho",No,1061.604943,0.302599804,1
1460,292890.6941,web,"Meridian, Idaho",No,0,0,0
1461,292883.165,mobile,"Meridian, Idaho",No,796.6870856,0.237046785,1
1462,292893.7949,mobile,"Meridian, Idaho",No,929.2899422,0.393930773,1
1463,293243,university,Williams College,No,0,0,0
1464,292883.0858,mobile,"Meridian, Idaho",No,1931.269636,0.501213285,0
1465,292887.7577,web,"Meridian, Idaho",No,0,0,0
1466,292888.4927,web,"Meridian, Idaho",No,0,0,0
1467,292895.7969,gender,"Meridian, Idaho",No,1122.194375,0.522554585,0
1468,292883.8034,mobile,"Meridian, Idaho",No,1615.893802,0.419409314,0
1469,292889.0913,web,"Meridian, Idaho",No,0,0,0
1470,292891.6031,gender,"Meridian, Idaho",No,1105.042309,0.411741393,0
1471,292884.3795,mobile,"Meridian, Idaho",No,1362.693695,0.353732836,0
1472,292900.6437,gender,"Meridian, Idaho",No,803.7477599,0.481683326,1
1473,292882.0447,mobile,"Meridian, Idaho",No,1409.198299,0.365795463,0
1474,292882.3707,mobile,"Meridian, Idaho",No,897.4055574,0.233043762,1
1475,293134.6045,university,University of Mississippi,Yes,1.197735317,0.399444728,1
1476,292892.9806,mobile,"Meridian, Idaho",No,795.2684417,0.373268366,1
1477,292888.0153,web,"Meridian, Idaho",No,0,0,0
1478,292883.4944,mobile,"Meridian, Idaho",No,979.7179775,0.254394424,1
1479,292895.5363,gender,"Meridian, Idaho",No,483.1595311,0.238869822,0
1480,293069.1163,university,Vanderbilt University,No,7.542537565,0.699447774,1
1481,292890.2808,web,"Meridian, Idaho",No,0,0,0
1482,292901.9592,gender,"Meridian, Idaho",No,511.4205343,0.304383966,0
1483,293241,university,Williams College,Yes,0,0,0
1484,292887.4183,web,"Meridian, Idaho",No,0,0,0
1485,292893.9828,mobile,"Meridian, Idaho",No,925.8575132,0.396300021,1
1486,292895.3351,gender,"Meridian, Idaho",No,904.2870967,0.402466686,1
1487,292896.726,gender,"Meridian, Idaho",No,567.0135134,0.255849232,0
1488,292883.1655,mobile,"Meridian, Idaho",No,955.6245726,0.24814494,1
1489,292887.9637,web,"Meridian, Idaho",No,0,0,0
1490,292882.6914,mobile,"Meridian, Idaho",No,920.8979085,0.239137341,1
1491,293722.8538,university,"Westport, CT",Yes,0,0,1
1492,292896.0827,gender,"Meridian, Idaho",No,550.6087986,0.248451027,0
1493,292887.0241,web,"Meridian, Idaho",No,0,0,0
1494,292898.4306,gender,"Meridian, Idaho",No,653.7555599,0.340543801,0
1495,292883.8986,mobile,"Meridian, Idaho",No,1574.072641,0.408561504,0
1496,293387,university,University of Buffalo,No,0,0,0
1497,292882.1716,mobile,"Meridian, Idaho",No,882.8163496,0.229259531,1
1498,293547,university,Florida International University,Yes,0,0,0
1499,292891.9385,gender,"Meridian, Idaho",No,1111.652896,0.423219353,0
1500,292890.5046,web,"Meridian, Idaho",No,0,0,0
1501,292887.5856,web,"Meridian, Idaho",No,0,0,0
1502,292882.4972,mobile,"Meridian, Idaho",No,906.6687817,0.23544651,1
1503,292884.0938,mobile,"Meridian, Idaho",No,1488.288171,0.386310242,0
1504,292889.2048,web,"Meridian, Idaho",No,0,0,0
1505,293003,university,University of Pennsylvania,No,60,0.556,0
1506,292887.1709,mobile,"Meridian, Idaho",No,1050.330759,0.310381855,1
1507,293165,university,Cal Poly San Luis Obispo,No,10,0.4,1
1508,292896.8524,gender,"Meridian, Idaho",No,488.9504464,0.252294217,0
1509,292887.2654,web,"Meridian, Idaho",No,0,0,0
1510,293155,university,University of Oklahoma,I don't use Tinder,1,0.2,0
1511,292967,university,Princeton University,No,1,0.5,0
1512,293583,university,Providence College,Yes,0,0,0
1513,293191,university,University of Washington,I don't use Tinder,1,0.25,0
1514,292902.5659,gender,"Meridian, Idaho",No,520.1963214,0.310948379,0
1515,292883.0324,mobile,"Meridian, Idaho",No,945.8755761,0.24561619,1
1516,293361,university,Elon University,Yes,0,0,1
1517,292896.2844,gender,"Meridian, Idaho",No,886.307008,0.416633502,1
1518,292890.5999,web,"Meridian, Idaho",No,0,0,0
1519,292882.8256,mobile,"Meridian, Idaho",No,930.7280026,0.241687127,1
1520,292887.8636,web,"Meridian, Idaho",No,0,0,0
1521,292891.0057,mobile,"Meridian, Idaho",No,980.2577274,0.358750051,1
1522,292882.9839,mobile,"Meridian, Idaho",No,942.3192965,0.244693742,1
1523,292895.5243,gender,"Meridian, Idaho",No,1139.231491,0.52441731,0
1524,293762.5937,university,"Westport, CT",Yes,0,0,1
1525,292882.8008,mobile,"Meridian, Idaho",No,1852.251302,0.480717061,0
1526,292896.9586,mobile,"Meridian, Idaho",No,794.6935093,0.428474751,1
1527,292888.7436,web,"Meridian, Idaho",No,0,0,0
1528,292890.5162,web,"Meridian, Idaho",No,0,0,0
1529,292890.4555,web,"Meridian, Idaho",No,0,0,0
1530,292896.9931,mobile,"Meridian, Idaho",No,870.8492993,0.434269665,1
1531,292890.3711,web,"Meridian, Idaho",No,0,0,0
1532,292887.2196,web,"Meridian, Idaho",No,0,0,0
1533,292896.0844,gender,"Meridian, Idaho",No,550.6510829,0.248470096,0
1534,292901.015,gender,"Meridian, Idaho",No,421.2158334,0.256938495,0
1535,292898.7775,gender,"Meridian, Idaho",No,556.8179415,0.275589574,0
1536,293156.6289,university,University of Mississippi,Yes,1.507731758,0.830925324,1
1537,292891.2117,gender,"Meridian, Idaho",No,982.3778797,0.340937641,1
1538,292887.8435,mobile,"Meridian, Idaho",No,796.0109089,0.301974894,1
1539,292890.5815,web,"Meridian, Idaho",No,0,0,0
1540,292887.1974,web,"Meridian, Idaho",No,0,0,0
1541,292893.1287,gender,"Meridian, Idaho",No,468.8464892,0.212678213,0
1542,292927,university,George Washington University,I don't use Tinder,0,0,0
1543,292890.3965,web,"Meridian, Idaho",No,0,0,0
1544,292894.7944,gender,"Meridian, Idaho",No,914.526048,0.394399244,1
1545,292888.2972,web,"Meridian, Idaho",No,0,0,0
1546,292897.6612,gender,"Meridian, Idaho",No,860.2320106,0.437178432,1
1547,292900.4,mobile,"Meridian, Idaho",No,808.5953541,0.477240704,1
1548,292939,university,Harvard University,I don't use Tinder,0,0,0
1549,293245,university,Williams College,I don't use Tinder,1,1,1
1550,292881.5058,mobile,"Meridian, Idaho",No,834.0478496,0.216609681,1
1551,292888.8499,web,"Meridian, Idaho",No,0,0,0
1552,292891.413,mobile,"Meridian, Idaho",No,795.4950143,0.351512328,1
1553,293491,university,Iowa State University,I don't use Tinder,0,0,0
1554,292899.3852,gender,"Meridian, Idaho",No,550.9430575,0.281261876,0
1555,292887.1566,web,"Meridian, Idaho",No,0,0,0
1556,293379,university,University of Chicago,Yes,2,0.4,0
1557,292900.7905,gender,"Meridian, Idaho",No,810.0914809,0.488431335,0
1558,292884.4908,mobile,"Meridian, Idaho",No,1313.795093,0.341049239,0
1559,292884.961,mobile,"Meridian, Idaho",No,1107.153102,0.287449269,0
1560,292884.6126,mobile,"Meridian, Idaho",No,1061.622847,0.275639373,1
1561,292899.8291,mobile,"Meridian, Idaho",No,794.2786361,0.468311866,1
1562,292897.7496,gender,"Meridian, Idaho",No,1000.152871,0.509211381,0
1563,292888.438,gender,"Meridian, Idaho",No,1042.653864,0.303416368,0
1564,292889.5365,web,"Meridian, Idaho",No,0,0,0
1565,292887.951,web,"Meridian, Idaho",No,0,0,0
1566,293437,university,Florida State University,I don't use Tinder,1,1,0
1567,292889.3243,web,"Meridian, Idaho",No,0,0,0
1568,292907,university,Chapman University,No,31,0.492,0
1569,292899.6889,gender,"Meridian, Idaho",No,548.0077157,0.284095999,0
1570,293670.4637,university,University of Central Oklahoma,No,0.01742504,0.01742504,1
1571,292884.6063,mobile,"Meridian, Idaho",No,796.4787814,0.257048657,1
1572,292889.1977,web,"Meridian, Idaho",No,0,0,0
1573,292883.3365,mobile,"Meridian, Idaho",No,796.6622987,0.239426882,1
1574,292887.6964,web,"Meridian, Idaho",No,0,0,0
1575,292887.763,web,"Meridian, Idaho",No,0,0,0
1576,293731.4675,university,University of Tampa,I don't use Tinder,0,0,1
1577,292886.3042,mobile,"Meridian, Idaho",No,1066.169075,0.299449393,1
1578,292896.4558,gender,"Meridian, Idaho",No,1081.011003,0.51805187,0
1579,292890.0371,web,"Meridian, Idaho",No,0,0,0
1580,292894.2068,gender,"Meridian, Idaho",No,502.7726315,0.226877853,0
1581,293463,university,James Madison University,Yes,1,1,0
1582,292900.7839,gender,"Meridian, Idaho",No,810.5091028,0.488476995,0
1583,292895.8819,mobile,"Meridian, Idaho",No,891.1553268,0.420253347,1
1584,292888.4433,web,"Meridian, Idaho",No,0,0,0
1585,292888.7633,web,"Meridian, Idaho",No,0,0,0
1586,292887.9134,web,"Meridian, Idaho",No,0,0,0
1587,292896.0505,gender,"Meridian, Idaho",No,397.2639398,0.205373871,0
1588,292883.3052,mobile,"Meridian, Idaho",No,965.8540384,0.250798317,1
1589,292894.913,gender,"Meridian, Idaho",No,912.2795635,0.396169287,1
1590,292888.5723,web,"Meridian, Idaho",No,0,0,0
1591,292887.901,web,"Meridian, Idaho",No,0,0,0
1592,292896.7307,gender,"Meridian, Idaho",No,567.1318842,0.255902614,0
1593,293103,university,Miami University (Ohio),Yes,0,0,0
1594,292895.2712,gender,"Meridian, Idaho",No,416.3565363,0.207322096,0
1595,293163.3305,university,University of Mississippi,Yes,6.889823354,0.627468673,1
1596,292897.4356,gender,"Meridian, Idaho",No,569.789348,0.263065457,0
1597,293071,university,University of Southern California,I don't use Tinder,2,0.2,0
1598,292883.2155,mobile,"Meridian, Idaho",No,959.2822948,0.249093701,1
1599,293183,university,University of Denver,No,0,0,0
1600,292899.1722,mobile,"Meridian, Idaho",No,794.3735727,0.459195824,1
1601,292900.8701,gender,"Meridian, Idaho",No,789.7602391,0.479597913,0
1602,292887.1914,web,"Meridian, Idaho",No,0,0,0
1603,292888.266,web,"Meridian, Idaho",No,0,0,0
1604,293233,university,Dartmouth College,I don't use Tinder,2,0.2,0
1605,292893.7194,gender,"Meridian, Idaho",No,454.3757089,0.211201603,0
1606,292895.1158,gender,"Meridian, Idaho",No,1164.762273,0.527208675,0
1607,292891.1386,mobile,"Meridian, Idaho",No,977.8299819,0.360425812,1
1608,292900.4809,gender,"Meridian, Idaho",No,540.3512005,0.291488496,0
1609,292888.9019,web,"Meridian, Idaho",No,0,0,0
1610,292882.1821,mobile,"Meridian, Idaho",No,796.829155,0.223404943,1
1611,292886.7352,mobile,"Meridian, Idaho",No,796.1710936,0.286593572,1
1612,292891.623,mobile,"Meridian, Idaho",No,968.9772184,0.366536468,1
1613,292893.1204,mobile,"Meridian, Idaho",No,795.2482409,0.375208097,1
1614,293489,university,Iowa State University,No,1,1,1
1615,293587,university,Providence College,I don't use Tinder,0,0,0
1616,293663,university,Morehead State University,No,0,0,0
1617,292899.7084,gender,"Meridian, Idaho",No,877.7260365,0.495826047,0
1618,292887.9874,web,"Meridian, Idaho",No,0,0,0
1619,292888.8396,web,"Meridian, Idaho",No,0,0,0
1620,292890.3929,web,"Meridian, Idaho",No,0,0,0
1621,292884.7192,mobile,"Meridian, Idaho",No,1213.428445,0.315015569,0
1622,292973,university,San Diego State University,No,15,0.577,0
1623,293785,university,Boston University,I don't use Tinder,1,0.167,0
